project_id,Activity ID,Activity Name,WBS,Baseline Start,Baseline Finish,Start,Finish,Actual Start,Actual Finish,Remaining Duration,Total Float,Free Float,Critical,Longest Path,Predecessors,Successors,Remaining Units,Budgeted Units,Physical % Complete
The Big -P.01-UP-20-April-26,E-SUB-B01-5TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (5th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.5thF,01-Feb-26,21-Feb-26,17-May-26,10-Jun-26,,,18,101,0,No,No,"E-DR-1000, E-SUB-B01-5TH-1010","E-APP-B01-5TH-1020, E-APP-B01-5TH-1020, E-SUB-B01-5TH-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B01-5TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (5th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.5thF,28-Jan-26,17-Feb-26,01-Nov-25,15-Nov-25,01-Nov-25,15-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B01-5TH-1000","E-APP-B01-5TH-1010, E-APP-B01-5TH-1010, E-SUB-B01-5TH-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B01-6TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (6th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.6thF,03-Feb-26,23-Feb-26,01-Feb-26,03-Feb-26,01-Feb-26,03-Feb-26,0,0,0,No,No,E-DR-1000,"E-APP-B01-6TH-1000, E-APP-B01-6TH-1000, E-SUB-B01-6TH-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B01-6TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (6th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.6thF,14-Feb-26,05-Mar-26,20-May-26,14-Jun-26,,,18,131,0,No,No,"E-DR-1000, E-SUB-B01-6TH-1020","E-APP-B01-6TH-1030, E-APP-B01-6TH-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B01-6TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (6th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.6thF,10-Feb-26,02-Mar-26,17-May-26,10-Jun-26,,,18,131,0,No,No,"E-DR-1000, E-SUB-B01-6TH-1010","E-APP-B01-6TH-1020, E-APP-B01-6TH-1020, E-SUB-B01-6TH-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B01-6TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (6th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.6thF,07-Feb-26,26-Feb-26,01-Nov-25,15-Nov-25,01-Nov-25,15-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B01-6TH-1000","E-APP-B01-6TH-1010, E-APP-B01-6TH-1010, E-SUB-B01-6TH-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B01-7TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (7th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.7thF,14-Feb-26,05-Mar-26,01-Feb-26,03-Feb-26,01-Feb-26,03-Feb-26,0,0,0,No,No,E-DR-1000,"E-APP-B01-7TH-1000, E-APP-B01-7TH-1000, E-SUB-B01-7TH-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B01-7TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (7th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.7thF,24-Feb-26,21-Mar-26,20-May-26,14-Jun-26,,,18,159,0,No,No,"E-DR-1000, E-SUB-B01-7TH-1020","E-APP-B01-7TH-1030, E-APP-B01-7TH-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B01-7TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (7th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.7thF,21-Feb-26,12-Mar-26,17-May-26,10-Jun-26,,,18,159,0,No,No,"E-DR-1000, E-SUB-B01-7TH-1010","E-APP-B01-7TH-1020, E-APP-B01-7TH-1020, E-SUB-B01-7TH-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B01-7TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (7th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.7thF,17-Feb-26,09-Mar-26,01-Nov-25,15-Nov-25,01-Nov-25,15-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B01-7TH-1000","E-APP-B01-7TH-1010, E-APP-B01-7TH-1010, E-SUB-B01-7TH-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B01-8TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (8th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.8thF,28-Feb-26,24-Mar-26,01-Feb-26,03-Feb-26,01-Feb-26,03-Feb-26,0,0,0,No,No,E-DR-1000,"E-APP-B01-8TH-1000, E-APP-B01-8TH-1000, E-SUB-B01-8TH-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B01-8TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (8th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.8thF,10-Mar-26,04-Apr-26,20-May-26,14-Jun-26,,,18,185,0,No,No,"E-DR-1000, E-SUB-B01-8TH-1020","E-APP-B01-8TH-1030, E-APP-B01-8TH-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B01-8TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (8th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.8thF,07-Mar-26,31-Mar-26,17-May-26,10-Jun-26,,,18,185,0,No,No,"E-DR-1000, E-SUB-B01-8TH-1010","E-APP-B01-8TH-1020, E-APP-B01-8TH-1020, E-SUB-B01-8TH-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B01-8TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (8th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.8thF,03-Mar-26,28-Mar-26,01-Nov-25,15-Nov-25,01-Nov-25,15-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B01-8TH-1000","E-APP-B01-8TH-1010, E-APP-B01-8TH-1010, E-SUB-B01-8TH-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B01-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (RF),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.RF,15-Mar-26,08-Apr-26,01-Feb-26,03-Apr-26,01-Feb-26,03-Apr-26,0,0,0,No,No,E-DR-1000,"E-APP-B01-RF-1000, E-APP-B01-RF-1000, E-SUB-B01-RF-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B01-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (RF),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.RF,23-Mar-26,12-Apr-26,17-May-26,10-Jun-26,,,18,208,0,No,No,"E-DR-1000, E-SUB-B01-RF-1000","E-APP-B01-RF-1010, E-APP-B01-RF-1010",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B01-RF-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (RF),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.RF,26-Mar-26,16-Apr-26,01-Nov-25,15-Nov-25,01-Nov-25,15-Nov-25,0,0,0,No,No,E-DR-1000,"E-APP-B01-RF-1020, E-APP-B01-RF-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-REP-1000,Submittal for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B02),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.1,11-Sep-25,20-Sep-25,11-Sep-25,20-Sep-25,11-Sep-25,20-Sep-25,0,0,0,No,No,E-DR-1000,"E-APP-B02-REP-1000, E-APP-B02-REP-1000",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1000,Submittal for PC Raft Conc. Dim. DWGs (B02) (footing),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.F,07-Oct-25,27-Oct-25,07-Oct-25,27-Oct-25,07-Oct-25,27-Oct-25,0,0,0,No,No,E-DR-1000,"E-APP-B02-FOOT-1000, E-APP-B02-FOOT-1000, E-SUB-B02-FOOT-1030",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1010,Submittal for RC Raft & Footings Conc. Dim. DWGs (B02) (footing),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.F,11-Oct-25,30-Oct-25,11-Oct-25,30-Oct-25,11-Oct-25,30-Oct-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-FOOT-1030","E-APP-B02-FOOT-1010, E-APP-B02-FOOT-1010, E-SUB-B02-FOOT-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1020,Submittal for RC Raft & Footings RFT DWGs (B02) (footing),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.F,14-Oct-25,03-Nov-25,14-Oct-25,03-Nov-25,14-Oct-25,03-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-FOOT-1010","E-APP-B02-FOOT-1020, E-APP-B02-FOOT-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1030,Submittal for  Waterproofing Layout Plan (B02),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.F,08-Oct-25,28-Oct-25,08-Oct-25,28-Oct-25,08-Oct-25,28-Oct-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-FOOT-1000","E-APP-B02-FOOT-1030, E-APP-B02-FOOT-1030, E-SUB-B02-FOOT-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-BAS02-1000,Submittal for Col. & Walls Conc. Dim.& RFT DWGs (B02) (Bas 02),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.2ndB,10-Nov-25,30-Nov-25,15-Oct-25,05-Feb-26,15-Oct-25,05-Feb-26,0,0,0,No,No,E-DR-1000,"E-APP-B02-BAS02-1000, E-APP-B02-BAS02-1000, E-SUB-B02-BAS02-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-BAS02-1030,Submittal for Slabs Conc. Dim.& RFT DWGs (B02) (Bas 02),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.2ndB,20-Nov-25,10-Dec-25,26-Oct-25,22-Feb-26,26-Oct-25,22-Feb-26,0,0,0,No,No,"E-DR-1000, E-SUB-B02-BAS02-1020","E-APP-B02-BAS02-1030, E-APP-B02-BAS02-1030",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-BAS02-1020,Submittal for Beams Conc. Dim.& RFT DWGs (B02) (Bas 02),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.2ndB,17-Nov-25,07-Dec-25,22-Oct-25,11-Nov-25,22-Oct-25,11-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-BAS02-1010","E-APP-B02-BAS02-1020, E-APP-B02-BAS02-1020, E-SUB-B02-BAS02-1030",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-BAS02-1010,Submittal for Stairs Conc. Dim.& RFT DWGs (B02) (Bas 02),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.2ndB,13-Nov-25,03-Dec-25,19-Oct-25,08-Nov-25,19-Oct-25,08-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-BAS02-1000","E-APP-B02-BAS02-1010, E-APP-B02-BAS02-1010, E-SUB-B02-BAS02-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs (B02) (Sog),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.2ndB.2,15-Mar-26,08-Apr-26,17-May-26,10-Jun-26,,,18,191,0,No,No,E-DR-1000,"E-APP-B02-SOG-1000, E-APP-B02-SOG-1000, E-SUB-B02-SOG-1010",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-SOG-1010,Submittal for S.O.G RFT DWGs (B02) (Sog),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.2ndB.2,23-Mar-26,12-Apr-26,20-May-26,14-Jun-26,,,18,191,0,No,No,"E-DR-1000, E-SUB-B02-SOG-1000","E-APP-B02-SOG-1010, E-APP-B02-SOG-1010",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-BAS01-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (Bas 01),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.1stB,20-Nov-25,10-Dec-25,25-Oct-25,13-Nov-25,25-Oct-25,13-Nov-25,0,0,0,No,No,E-DR-1000,"E-APP-B02-BAS01-1000, E-APP-B02-BAS01-1000, E-SUB-B02-BAS01-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-BAS01-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (Bas 01),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.1stB,01-Dec-25,21-Dec-25,05-Nov-25,31-Mar-26,05-Nov-25,31-Mar-26,0,0,0,No,No,"E-DR-1000, E-SUB-B02-BAS01-1020","E-APP-B02-BAS01-1030, E-APP-B02-BAS01-1030",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-BAS01-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (Bas 01),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.1stB,27-Nov-25,17-Dec-25,02-Nov-25,23-Nov-25,02-Nov-25,23-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-BAS01-1010","E-APP-B02-BAS01-1020, E-APP-B02-BAS01-1020, E-SUB-B02-BAS01-1030",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-BAS01-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (Bas 01),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.1stB,24-Nov-25,14-Dec-25,19-Oct-25,18-Nov-25,19-Oct-25,18-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-BAS01-1000","E-APP-B02-BAS01-1010, E-APP-B02-BAS01-1010, E-SUB-B02-BAS01-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-GR-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (GF),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.GF,25-Nov-25,15-Dec-25,25-Oct-25,13-Nov-25,25-Oct-25,13-Nov-25,0,0,0,No,No,E-DR-1000,"E-APP-B02-GR-1000, E-APP-B02-GR-1000, E-SUB-B02-GR-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-GR-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (GF),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.GF,06-Dec-25,25-Dec-25,20-May-26,14-Jun-26,,,18,-51,0,Yes,No,"E-DR-1000, E-SUB-B02-GR-1020","E-APP-B02-GR-1030, E-APP-B02-GR-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-GR-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (GF),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.GF,02-Dec-25,22-Dec-25,17-May-26,10-Jun-26,,,18,-51,0,Yes,No,"E-DR-1000, E-SUB-B02-GR-1010","E-APP-B02-GR-1020, E-APP-B02-GR-1020, E-SUB-B02-GR-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-GR-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (GF),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.GF,29-Nov-25,18-Dec-25,19-Oct-25,08-Nov-25,19-Oct-25,08-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-GR-1000","E-APP-B02-GR-1010, E-APP-B02-GR-1010, E-SUB-B02-GR-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-1ST-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (1st),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.1stF,15-Dec-25,04-Jan-26,25-Oct-25,13-Nov-25,25-Oct-25,13-Nov-25,0,0,0,No,No,E-DR-1000,"E-APP-B02-1ST-1000, E-APP-B02-1ST-1000, E-SUB-B02-1ST-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-1ST-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (1st),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.1stF,25-Dec-25,15-Jan-26,20-May-26,14-Jun-26,,,18,6,0,No,No,"E-DR-1000, E-SUB-B02-1ST-1020","E-APP-B02-1ST-1030, E-APP-B02-1ST-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-1ST-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (1st),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.1stF,22-Dec-25,12-Jan-26,17-May-26,10-Jun-26,,,18,6,0,No,No,"E-DR-1000, E-SUB-B02-1ST-1010","E-APP-B02-1ST-1020, E-APP-B02-1ST-1020, E-SUB-B02-1ST-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-1ST-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (1st),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.1stF,18-Dec-25,08-Jan-26,19-Oct-25,08-Nov-25,19-Oct-25,08-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-1ST-1000","E-APP-B02-1ST-1010, E-APP-B02-1ST-1010, E-SUB-B02-1ST-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-2ND-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (2nd),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.2ndF,25-Dec-25,15-Jan-26,25-Oct-25,13-Nov-25,25-Oct-25,13-Nov-25,0,0,0,No,No,E-DR-1000,"E-APP-B02-2ND-1000, E-APP-B02-2ND-1000, E-SUB-B02-2ND-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-2ND-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (2nd),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.2ndF,05-Jan-26,27-Jan-26,20-May-26,14-Jun-26,,,18,55,0,No,No,"E-DR-1000, E-SUB-B02-2ND-1020","E-APP-B02-2ND-1030, E-APP-B02-2ND-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-2ND-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (2nd),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.2ndF,01-Jan-26,22-Jan-26,17-May-26,10-Jun-26,,,18,55,0,No,No,"E-DR-1000, E-SUB-B02-2ND-1010","E-APP-B02-2ND-1020, E-APP-B02-2ND-1020, E-SUB-B02-2ND-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-2ND-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (2nd),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.2ndF,29-Dec-25,19-Jan-26,19-Oct-25,08-Nov-25,19-Oct-25,08-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-2ND-1000","E-APP-B02-2ND-1010, E-APP-B02-2ND-1010, E-SUB-B02-2ND-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (3rd),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.3rdF,14-Jan-26,04-Feb-26,25-Oct-25,13-Nov-25,25-Oct-25,13-Nov-25,0,0,0,No,No,E-DR-1000,"E-APP-B02-3RD-1000, E-APP-B02-3RD-1000, E-SUB-B02-3RD-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (3rd),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.3rdF,26-Jan-26,15-Feb-26,20-May-26,14-Jun-26,,,18,106,0,No,No,"E-DR-1000, E-SUB-B02-3RD-1020","E-APP-B02-3RD-1030, E-APP-B02-3RD-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (3rd),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.3rdF,21-Jan-26,11-Feb-26,17-May-26,10-Jun-26,,,18,106,0,No,No,"E-DR-1000, E-SUB-B02-3RD-1010","E-APP-B02-3RD-1020, E-APP-B02-3RD-1020, E-SUB-B02-3RD-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (3rd),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.3rdF,18-Jan-26,08-Feb-26,19-Oct-25,08-Nov-25,19-Oct-25,08-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-3RD-1000","E-APP-B02-3RD-1010, E-APP-B02-3RD-1010, E-SUB-B02-3RD-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (4th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.4thF,29-Jan-26,18-Feb-26,25-Oct-25,13-Nov-25,25-Oct-25,13-Nov-25,0,0,0,No,No,E-DR-1000,"E-APP-B02-4TH-1000, E-APP-B02-4TH-1000, E-SUB-B02-4TH-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-4TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (4th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.4thF,09-Feb-26,01-Mar-26,20-May-26,14-Jun-26,,,18,158,0,No,No,"E-DR-1000, E-SUB-B02-4TH-1020","E-APP-B02-4TH-1030, E-APP-B02-4TH-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-4TH-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (4th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.4thF,05-Feb-26,25-Feb-26,17-May-26,10-Jun-26,,,18,158,0,No,No,"E-DR-1000, E-SUB-B02-4TH-1010","E-APP-B02-4TH-1020, E-APP-B02-4TH-1020, E-SUB-B02-4TH-1030",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-4TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (4th),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.4thF,02-Feb-26,22-Feb-26,19-Oct-25,08-Nov-25,19-Oct-25,08-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B02-4TH-1000","E-APP-B02-4TH-1010, E-APP-B02-4TH-1010, E-SUB-B02-4TH-1020",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (RF),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.RF,18-Feb-26,10-Mar-26,25-Oct-25,13-Nov-25,25-Oct-25,13-Nov-25,0,0,0,No,No,E-DR-1000,"E-APP-B02-RF-1000, E-APP-B02-RF-1000, E-SUB-B02-RF-1010",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B02-RF-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (RF),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.RF,25-Feb-26,22-Mar-26,20-May-26,14-Jun-26,,,18,200,0,No,No,"E-DR-1000, E-SUB-B02-RF-1010","E-APP-B02-RF-1020, E-APP-B02-RF-1020",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B02-RF-1010,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (RF),The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.RF,22-Feb-26,14-Mar-26,17-May-26,10-Jun-26,,,18,200,0,No,No,"E-DR-1000, E-SUB-B02-RF-1000","E-APP-B02-RF-1010, E-APP-B02-RF-1010, E-SUB-B02-RF-1020",0.0,0,0.0
The Big -P.01-UP-20-April-26,E-SUB-B03-REP-1000,Submittal for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B03),The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B03.SUB.1,27-Sep-25,18-Oct-25,27-Sep-25,18-Oct-25,27-Sep-25,18-Oct-25,0,0,0,No,No,E-DR-1000,"E-APP-B03-REP-1000, E-APP-B03-REP-1000",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1010,Submittal for PC Raft Conc. Dim. DWGs (B03) (footing),The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B03.SUB.F,11-Oct-25,30-Oct-25,11-Oct-25,30-Oct-25,11-Oct-25,30-Oct-25,0,0,0,No,No,E-DR-1000,"E-APP-B03-FOOT-1010, E-APP-B03-FOOT-1010, E-SUB-B03-FOOT-1000",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1020,Submittal for RC Raft & Footings Conc. Dim. DWGs (B03) (footing),The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B03.SUB.F,14-Oct-25,03-Nov-25,14-Oct-25,03-Nov-25,14-Oct-25,03-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B03-FOOT-1000","E-APP-B03-FOOT-1020, E-APP-B03-FOOT-1020, E-SUB-B03-FOOT-1030",0.0,0,1.0
The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1030,Submittal for RC Raft & Footings RFT DWGs (B03) (footing),The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B03.SUB.F,18-Oct-25,06-Nov-25,18-Oct-25,06-Nov-25,18-Oct-25,06-Nov-25,0,0,0,No,No,"E-DR-1000, E-SUB-B03-FOOT-1020","E-APP-B03-FOOT-1030, E-APP-B03-FOOT-1030",0.0,0,1.0
